Symphony $<text> $<selection> 3.6.0 $<started_on> $<tuesday:u>, $<june:u> 8, 2021, 12:43 PM
$(3091)KCAT.
$(3090)
$(1232)
$(1239)
$(3093)
20210608124352 BRS/Search-Engine v.62 started for seltext1
  1 records found for #318: "1000000000726216".NM02.
  1 records found for #320: "1000000000726220".NM02.
  1 records found for #322: "1000000000726257".NM02.
  1 records found for #324: "1000000000726263".NM02.
  1 records found for #326: "1000000000726264".NM02.
  1 records found for #328: "1000000000726266".NM02.
  1 records found for #330: "1000000000726274".NM02.
  1 records found for #332: "1000000000726317".NM02.
  1 records found for #334: "1000000000726318".NM02.
  1 records found for #336: "1000000000726319".NM02.
  1 records found for #338: "1000000000726321".NM02.
  1 records found for #340: "1000000000726410".NM02.
  1 records found for #342: "1000000000726411".NM02.
  1 records found for #344: "1000000000726416".NM02.
  1 records found for #346: "1000000000726423".NM02.
  1 records found for #348: "1000000000726523".NM02.
  1 records found for #350: "1000000000726555".NM02.
  1 records found for #352: "1000000000726556".NM02.
  1 records found for #354: "1000000000726558".NM02.
  1 records found for #356: "1000000000726561".NM02.
  1 records found for #358: "1000000000726562".NM02.
  1 records found for #360: "1000000000726563".NM02.
  1 records found for #362: "1000000000726565".NM02.
  1 records found for #364: "1000000000726583".NM02.
  0 records found for #365: "1000000000726593".NM02.
  0 records found for #366: "1000000000726594".NM02.
  0 records found for #367: "1000000000726595".NM02.
  0 records found for #368: "1000000000726597".NM02.
  1 records found for #370: "1000000000726598".NM02.
  0 records found for #371: "1000000000726600".NM02.
  0 records found for #372: "1000000000726601".NM02.
  0 records found for #373: "1000000000726602".NM02.
  1 records found for #375: "1000000000727989".NM02.
  1 records found for #377: "1000000000728015".NM02.
  1 records found for #379: "1000000000728042".NM02.
  0 records found for #380: "1000000000728068".NM02.
  1 records found for #382: "1000000000728196".NM02.
  1 records found for #384: "1000000000744396".NM02.
  1 records found for #386: "1000000000745163".NM02.
  1 records found for #388: "1000000000745178".NM02.
  1 records found for #390: "1000000000745496".NM02.
  1 records found for #392: "1000000000745530".NM02.
  1 records found for #394: "1000000000745531".NM02.
  1 records found for #396: "1000000000745592".NM02.
  1 records found for #398: "1000000000746014".NM02.
  1 records found for #400: "1000000000749330".NM02.
  0 records found for #401: "1000000000749843".NM02.
  0 records found for #402: "1000000000749897".NM02.
  1 records found for #404: "1000000000749900".NM02.
  1 records found for #406: "1000000000750864".NM02.
  1 records found for #408: "1000000000750892".NM02.
  0 records found for #409: "1000000000750894".NM02.
  1 records found for #411: "1000000000750907".NM02.
  1 records found for #413: "1000000000751168".NM02.
  1 records found for #415: "1000000000751169".NM02.
  1 records found for #417: "1000000000751314".NM02.
  1 records found for #419: "1000000000751323".NM02.
  1 records found for #421: "1000000000751331".NM02.
  0 records found for #422: "1000000000751365".NM02.
  1 records found for #424: "1000000000751956".NM02.
  1 records found for #426: "1000000000752081".NM02.
  1 records found for #428: "1000000000752418".NM02.
  1 records found for #430: "1000000000753297".NM02.
  1 records found for #432: "1000000000755126".NM02.
  1 records found for #434: "1000000000756739".NM02.
  1 records found for #436: "1000000000756829".NM02.
  1 records found for #438: "1000000000756895".NM02.
  0 records found for #439: "1000000000758192".NM02.
  0 records found for #440: "1000000000758233".NM02.
  1 records found for #442: "1000000000758243".NM02.
  0 records found for #443: "1000000000758246".NM02.
  1 records found for #445: "1000000000759205".NM02.
  1 records found for #447: "1000000000759220".NM02.
  1 records found for #449: "1000000000759221".NM02.
  1 records found for #451: "1000000000759222".NM02.
  1 records found for #453: "1000000000759335".NM02.
  1 records found for #455: "1000000000759510".NM02.
  1 records found for #457: "1000000000759514".NM02.
  1 records found for #459: "1000000000759515".NM02.
  1 records found for #461: "1000000000759578".NM02.
  1 records found for #463: "1000000000759579".NM02.
  1 records found for #465: "1000000000759615".NM02.
  1 records found for #467: "1000000000759616".NM02.
  1 records found for #469: "1000000000759617".NM02.
  1 records found for #471: "1000000000759702".NM02.
  1 records found for #473: "1000000000759965".NM02.
  0 records found for #474: "1000000000760053".NM02.
  1 records found for #476: "1000000000760188".NM02.
  1 records found for #478: "1000000000762483".NM02.
  1 records found for #480: "1000000000762484".NM02.
  1 records found for #482: "1000000000762485".NM02.
  1 records found for #484: "1000000000767738".NM02.
  1 records found for #486: "1000000000767768".NM02.
  1 records found for #488: "1000000000768667".NM02.
  1 records found for #490: "1000000000768671".NM02.
  1 records found for #492: "1000000000768692".NM02.
  1 records found for #494: "1000000000768693".NM02.
  1 records found for #496: "1000000000768696".NM02.
  1 records found for #498: "1000000000768697".NM02.
  1 records found for #500: "1000000000768699".NM02.
  1 records found for #502: "1000000000768700".NM02.
  1 records found for #504: "1000000000768701".NM02.
  1 records found for #506: "1000000000768704".NM02.
  1 records found for #508: "1000000000768705".NM02.
  1 records found for #510: "1000000000768707".NM02.
  1 records found for #512: "1000000000768709".NM02.
  1 records found for #514: "1000000000768752".NM02.
  0 records found for #515: "1000000000769646".NM02.
  1 records found for #517: "1000000000770047".NM02.
  1 records found for #519: "1000000000770981".NM02.
  1 records found for #521: "1000000000770982".NM02.
  1 records found for #523: "1000000000770989".NM02.
  1 records found for #525: "1000000000775221".NM02.
  1 records found for #527: "1000000000778595".NM02.
  1 records found for #529: "1000000000779663".NM02.
  1 records found for #531: "1000000000779781".NM02.
  1 records found for #533: "1000000000780065".NM02.
  1 records found for #535: "1000000000780141".NM02.
  1 records found for #537: "1000000000780203".NM02.
  1 records found for #539: "1000000000785115".NM02.
  1 records found for #541: "1000000000785120".NM02.
  1 records found for #543: "1000000000785131".NM02.
  1 records found for #545: "1000000000785135".NM02.
  1 records found for #547: "1000000000785185".NM02.
  1 records found for #549: "1000000000785236".NM02.
  1 records found for #551: "1000000000785239".NM02.
  1 records found for #553: "1000000000785244".NM02.
  1 records found for #555: "1000000000791754".NM02.
  1 records found for #557: "1000000000791796".NM02.
  1 records found for #559: "1000000000791798".NM02.
  1 records found for #561: "1000000000791939".NM02.
  1 records found for #563: "1000000000791940".NM02.
  1 records found for #565: "1000000000792024".NM02.
  1 records found for #567: "1000000000792047".NM02.
  1 records found for #569: "1000000000792084".NM02.
  1 records found for #571: "1000000000792902".NM02.
  1 records found for #573: "1000000000792925".NM02.
  1 records found for #575: "1000000000793530".NM02.
  1 records found for #577: "1000000000793531".NM02.
  1 records found for #579: "1000000000793645".NM02.
  1 records found for #581: "1000000000793646".NM02.
  1 records found for #583: "1000000000793647".NM02.
  1 records found for #585: "1000000000793648".NM02.
  1 records found for #587: "1000000000793663".NM02.
  1 records found for #589: "1000000000793667".NM02.
  1 records found for #591: "1000000000798263".NM02.
  1 records found for #593: "1000000000798273".NM02.
  1 records found for #595: "1000000000798799".NM02.
  1 records found for #597: "1000000000798800".NM02.
  1 records found for #599: "1000000000798871".NM02.
  1 records found for #601: "1000000000800262".NM02.
  1 records found for #603: "1000000000800274".NM02.
  1 records found for #605: "1000000000800309".NM02.
  1 records found for #607: "1000000000800311".NM02.
  1 records found for #609: "1000000000800315".NM02.
  1 records found for #611: "1000000000802831".NM02.
  1 records found for #613: "1000000000802890".NM02.
  1 records found for #615: "1000000000802912".NM02.
  1 records found for #617: "1000000000802954".NM02.
  1 records found for #619: "1000000000803280".NM02.
  1 records found for #621: "1000000000803281".NM02.
  1 records found for #623: "1000000000803284".NM02.
  1 records found for #625: "1000000000803401".NM02.
  1 records found for #627: "1000000000803699".NM02.
  1 records found for #629: "1000000000804379".NM02.
  0 records found for #630: "1000000000804940".NM02.
  0 records found for #631: "1000000000804946".NM02.
  0 records found for #632: "1000000000804947".NM02.
  1 records found for #634: "1000000000805135".NM02.
  1 records found for #636: "1000000000808275".NM02.
  1 records found for #638: "1000000000808423".NM02.
  1 records found for #640: "1000000000808510".NM02.
  1 records found for #642: "1000000000808622".NM02.
  1 records found for #644: "1000000000808624".NM02.
  1 records found for #646: "1000000000808777".NM02.
  1 records found for #648: "1000000000808824".NM02.
  1 records found for #650: "1000000000808825".NM02.
  1 records found for #652: "1000000000808826".NM02.
  1 records found for #654: "1000000000808827".NM02.
  1 records found for #656: "1000000000808828".NM02.
  1 records found for #658: "1000000000808909".NM02.
  1 records found for #660: "1000000000810727".NM02.
  1 records found for #662: "1000000000810728".NM02.
  1 records found for #664: "1000000000811320".NM02.
  1 records found for #666: "1000000000812638".NM02.
  1 records found for #668: "1000000000812639".NM02.
  1 records found for #670: "1000000000813252".NM02.
  1 records found for #672: "1000000000813256".NM02.
  1 records found for #674: "1000000000813257".NM02.
  1 records found for #676: "1000000000815334".NM02.
  1 records found for #678: "1000000000815336".NM02.
  1 records found for #680: "1000000000815383".NM02.
  1 records found for #682: "1000000000815562".NM02.
  1 records found for #684: "1000000000815666".NM02.
  1 records found for #686: "1000000000815667".NM02.
  1 records found for #688: "1000000000815668".NM02.
  1 records found for #690: "1000000000815827".NM02.
  1 records found for #692: "1000000000819954".NM02.
  0 records found for #693: "1000000000820652".NM02.
  1 records found for #695: "1000000000820798".NM02.
  1 records found for #697: "1000000000820884".NM02.
  1 records found for #699: "1000000000821006".NM02.
  1 records found for #701: "2320000000000657".NM02.
  1 records found for #703: "2320000000010405".NM02.
  0 records found for #704: "2320000000011278".NM02.
  0 records found for #705: "2320000000011656".NM02.
  1 records found for #707: "2320000000013416".NM02.
  1 records found for #709: "2320000000013492".NM02.
  1 records found for #711: "2320000000013871".NM02.
  0 records found for #712: "2320000000013873".NM02.
  1 records found for #714: "2320000000013874".NM02.
  1 records found for #716: "2320000000014514".NM02.
  1 records found for #718: "2320000000015106".NM02.
  1 records found for #720: "2320000000015107".NM02.
  1 records found for #722: "2320000000015108".NM02.
  1 records found for #724: "2320000000015187".NM02.
  1 records found for #726: "2320000000015248".NM02.
  1 records found for #728: "2320000000015338".NM02.
  1 records found for #730: "2320000000015503".NM02.
  0 records found for #731: "2320000000015738".NM02.
  1 records found for #733: "2320000000016329".NM02.
  1 records found for #735: "2320000000016330".NM02.
  1 records found for #737: "2320000000016331".NM02.
  1 records found for #739: "2320000000016353".NM02.
  1 records found for #741: "2320000000017001".NM02.
  1 records found for #743: "2320000000017178".NM02.
  1 records found for #745: "2320000000017229".NM02.
  1 records found for #747: "2320000000017366".NM02.
  1 records found for #749: "2320000000017395".NM02.
  1 records found for #751: "2320000000017417".NM02.
  0 records found for #752: "2320000000017467".NM02.
  1 records found for #754: "2320000000017608".NM02.
  1 records found for #756: "2320000000017730".NM02.
  1 records found for #758: "2320000000017999".NM02.
  1 records found for #760: "2320000000018268".NM02.
  1 records found for #762: "2320000000018356".NM02.
  0 records found for #763: "2320000000018490".NM02.
  0 records found for #764: "2320000000018800".NM02.
  1 records found for #766: "2320000000020201".NM02.
  1 records found for #768: "2320000000020635".NM02.
  1 records found for #770: "2320000000020641".NM02.
  1 records found for #772: "2320000000020651".NM02.
  1 records found for #774: "2320000000020870".NM02.
  1 records found for #776: "2320000000020872".NM02.
  1 records found for #778: "2320000000020883".NM02.
  1 records found for #780: "2320000000020897".NM02.
  1 records found for #782: "2320000000020950".NM02.
  1 records found for #784: "2320000000020951".NM02.
  1 records found for #786: "2320000000020988".NM02.
  1 records found for #788: "2320000000020992".NM02.
  1 records found for #790: "2400000000003181".NM02.
  1 records found for #792: "2400000000003558".NM02.
  1 records found for #794: "2400000000003561".NM02.
  1 records found for #796: "2420000000006940".NM02.
  0 records found for #797: "2470000000003059".NM02.
  0 records found for #798: "2470000000006167".NM02.
  0 records found for #799: "2470000000006169".NM02.
  0 records found for #800: "2470000000006173".NM02.
  1 records found for #802: "2470000000006175".NM02.
  0 records found for #803: "2470000000006184".NM02.
  0 records found for #804: "2470000000006185".NM02.
  0 records found for #805: "2470000000006186".NM02.
  0 records found for #806: "2470000000006187".NM02.
  0 records found for #807: "2470000000006188".NM02.
  0 records found for #808: "2470000000006189".NM02.
  0 records found for #809: "2470000000006190".NM02.
  0 records found for #810: "2470000000006196".NM02.
  0 records found for #811: "2470000000006211".NM02.
  1 records found for #813: "2470000000006214".NM02.
  0 records found for #814: "2470000000006238".NM02.
  1 records found for #816: "2470000000006240".NM02.
  0 records found for #817: "2470000000006255".NM02.
  0 records found for #818: "2470000000006256".NM02.
  0 records found for #819: "2470000000006257".NM02.
  0 records found for #820: "2470000000006258".NM02.
  0 records found for #821: "2470000000006259".NM02.
  0 records found for #822: "2470000000006262".NM02.
  0 records found for #823: "2470000000006263".NM02.
  0 records found for #824: "2470000000006264".NM02.
  0 records found for #825: "2470000000006265".NM02.
  0 records found for #826: "2470000000006266".NM02.
  0 records found for #827: "2470000000006267".NM02.
  0 records found for #828: "2470000000006270".NM02.
  0 records found for #829: "2470000000006276".NM02.
  0 records found for #830: "2470000000006277".NM02.
  0 records found for #831: "2470000000006281".NM02.
  0 records found for #832: "2470000000006285".NM02.
  0 records found for #833: "2470000000006287".NM02.
  0 records found for #834: "2470000000006291".NM02.
  0 records found for #835: "2470000000006292".NM02.
  0 records found for #836: "2470000000006294".NM02.
  0 records found for #837: "2470000000006295".NM02.
  0 records found for #838: "2470000000006296".NM02.
  0 records found for #839: "2470000000006297".NM02.
  0 records found for #840: "2470000000006298".NM02.
  0 records found for #841: "2470000000006302".NM02.
  0 records found for #842: "2470000000006308".NM02.
  0 records found for #843: "2470000000006309".NM02.
  0 records found for #844: "2470000000006315".NM02.
  0 records found for #845: "2470000000006317".NM02.
  0 records found for #846: "2470000000006320".NM02.
  0 records found for #847: "2470000000006321".NM02.
  0 records found for #848: "2470000000006325".NM02.
  0 records found for #849: "2470000000006326".NM02.
  0 records found for #850: "2470000000006338".NM02.
  0 records found for #851: "2470000000006340".NM02.
  0 records found for #852: "2470000000006342".NM02.
  0 records found for #853: "2470000000006347".NM02.
  0 records found for #854: "2470000000006351".NM02.
  0 records found for #855: "2470000000006352".NM02.
  0 records found for #856: "2470000000006369".NM02.
  0 records found for #857: "2470000000006370".NM02.
  0 records found for #858: "2470000000006371".NM02.
  0 records found for #859: "2470000000006372".NM02.
  0 records found for #860: "2470000000006373".NM02.
  0 records found for #861: "2470000000006374".NM02.
  0 records found for #862: "2470000000006375".NM02.
  0 records found for #863: "2470000000006376".NM02.
  0 records found for #864: "2470000000006382".NM02.
  0 records found for #865: "2470000000006383".NM02.
  0 records found for #866: "2470000000006395".NM02.
  0 records found for #867: "2470000000006396".NM02.
  0 records found for #868: "2470000000006397".NM02.
  0 records found for #869: "2470000000006398".NM02.
  0 records found for #870: "2470000000006399".NM02.
  0 records found for #871: "2470000000006400".NM02.
  0 records found for #872: "2470000000006401".NM02.
  0 records found for #873: "2470000000006402".NM02.
  0 records found for #874: "2470000000006403".NM02.
  0 records found for #875: "2470000000006405".NM02.
  0 records found for #876: "2470000000006407".NM02.
  0 records found for #877: "2470000000006408".NM02.
  0 records found for #878: "2470000000006412".NM02.
  0 records found for #879: "2470000000006424".NM02.
  1 records found for #881: "2470000000006432".NM02.
  0 records found for #882: "2470000000006434".NM02.
  0 records found for #883: "2470000000006447".NM02.
  0 records found for #884: "2470000000006448".NM02.
  0 records found for #885: "2470000000006449".NM02.
  0 records found for #886: "2470000000006450".NM02.
  0 records found for #887: "2470000000006453".NM02.
  0 records found for #888: "2470000000006460".NM02.
  0 records found for #889: "2470000000006487".NM02.
  0 records found for #890: "2470000000006488".NM02.
  0 records found for #891: "2470000000006493".NM02.
  0 records found for #892: "2470000000006498".NM02.
  0 records found for #893: "2470000000006503".NM02.
  0 records found for #894: "2470000000006512".NM02.
  0 records found for #895: "2470000000006518".NM02.
  0 records found for #896: "2470000000006519".NM02.
  0 records found for #897: "2470000000006521".NM02.
  0 records found for #898: "2470000000006528".NM02.
  0 records found for #899: "2470000000006533".NM02.
  0 records found for #900: "2470000000006535".NM02.
  0 records found for #1: "2470000000006536".NM02.
  0 records found for #2: "2470000000006549".NM02.
  0 records found for #3: "2470000000006552".NM02.
  0 records found for #4: "2470000000006553".NM02.
  0 records found for #5: "2470000000006558".NM02.
  0 records found for #6: "2470000000006559".NM02.
  0 records found for #7: "2470000000006564".NM02.
  1 records found for #9: "2480000000000216".NM02.
  1 records found for #11: "2480000000000227".NM02.
  1 records found for #13: "2480000000004392".NM02.
  0 records found for #14: "2480000000005339".NM02.
  1 records found for #16: "2480000000006839".NM02.
  0 records found for #17: "2490000000000401".NM02.
  0 records found for #18: "2490000000000510".NM02.
  1 records found for #20: "2490000000000551".NM02.
  1 records found for #22: "2490000000000579".NM02.
  0 records found for #23: "2490000000000687".NM02.
  0 records found for #24: "2490000000000691".NM02.
  0 records found for #25: "2490000000000693".NM02.
  0 records found for #26: "2490000000000694".NM02.
  0 records found for #27: "2490000000000702".NM02.
  0 records found for #28: "2490000000000704".NM02.
  0 records found for #29: "2490000000000705".NM02.
  1 records found for #31: "2490000000001030".NM02.
  1 records found for #33: "2490000000001174".NM02.
  0 records found for #34: "2490000000001211".NM02.
  0 records found for #35: "2490000000003246".NM02.
  1 records found for #37: "2490000000004305".NM02.
  1 records found for #39: "2500000000000222".NM02.
  1 records found for #41: "2520000000011370".NM02.
  1 records found for #43: "2530000000000455".NM02.
  1 records found for #45: "2530000000000590".NM02.
  0 records found for #46: "2530000000001338".NM02.
  1 records found for #48: "2530000000001354".NM02.
  1 records found for #50: "2530000000001461".NM02.
  1 records found for #52: "2550000000008722".NM02.
  0 records found for #53: "2550000000009203".NM02.
  0 records found for #54: "2550000000009327".NM02.
  1 records found for #56: "2550000000013718".NM02.
  1 records found for #58: "2550000000013725".NM02.
  1 records found for #60: "2550000000013727".NM02.
  1 records found for #62: "2550000000013763".NM02.
  1 records found for #64: "2550000000013824".NM02.
  1 records found for #66: "2550000000014066".NM02.
  1 records found for #68: "2550000000014070".NM02.
  1 records found for #70: "2550000000014071".NM02.
  1 records found for #72: "2550000000014072".NM02.
  1 records found for #74: "2550000000014073".NM02.
  1 records found for #76: "2550000000014146".NM02.
  1 records found for #78: "2550000000014147".NM02.
  1 records found for #80: "2550000000014148".NM02.
  1 records found for #82: "2550000000014149".NM02.
  1 records found for #84: "2550000000014150".NM02.
  1 records found for #86: "2550000000014560".NM02.
  1 records found for #88: "2550000000014564".NM02.
  1 records found for #90: "2550000000014673".NM02.
  1 records found for #92: "2550000000014785".NM02.
  1 records found for #94: "2550000000014861".NM02.
  1 records found for #96: "2550000000014914".NM02.
  1 records found for #98: "2550000000016336".NM02.
  0 records found for #99: "2550000000016338".NM02.
  0 records found for #100: "2550000000016343".NM02.
  1 records found for #102: "2550000000016466".NM02.
  1 records found for #104: "2550000000016471".NM02.
  1 records found for #106: "2550000000020419".NM02.
  1 records found for #108: "2550000000020534".NM02.
  1 records found for #110: "2550000000020535".NM02.
  1 records found for #112: "2550000000020536".NM02.
  1 records found for #114: "2550000000027930".NM02.
  1 records found for #116: "2550000000027939".NM02.
  1 records found for #118: "2550000000027958".NM02.
  1 records found for #120: "2550000000028099".NM02.
  1 records found for #122: "2550000000028112".NM02.
  1 records found for #124: "2550000000028124".NM02.
  1 records found for #126: "2550000000028125".NM02.
  1 records found for #128: "2550000000028321".NM02.
  1 records found for #130: "2550000000028408".NM02.
  1 records found for #132: "2550000000028869".NM02.
  1 records found for #134: "2550000000028896".NM02.
  1 records found for #136: "2550000000028907".NM02.
  1 records found for #138: "2550000000028963".NM02.
  1 records found for #140: "2550000000029038".NM02.
  1 records found for #142: "2550000000029257".NM02.
  1 records found for #144: "2550000000029623".NM02.
  1 records found for #146: "2550000000029703".NM02.
  1 records found for #148: "2550000000030032".NM02.
  1 records found for #150: "2550000000030035".NM02.
  1 records found for #152: "2550000000030225".NM02.
  0 records found for #153: "2550000000033965".NM02.
  0 records found for #154: "2550000000034167".NM02.
  0 records found for #155: "2550000000034609".NM02.
  0 records found for #156: "2550000000034741".NM02.
  1 records found for #158: "2550000000034924".NM02.
  0 records found for #159: "2550000000042394".NM02.
  1 records found for #161: "2550000000042398".NM02.
  1 records found for #163: "2550000000042401".NM02.
  0 records found for #164: "2550000000042425".NM02.
  1 records found for #166: "2550000000054792".NM02.
  1 records found for #168: "2550000000054801".NM02.
  1 records found for #170: "2550000000054953".NM02.
  1 records found for #172: "2550000000055109".NM02.
  0 records found for #173: "2550000000071334".NM02.
  1 records found for #175: "2550000000071583".NM02.
  1 records found for #177: "2550000000071620".NM02.
  1 records found for #179: "2550000000071754".NM02.
  1 records found for #181: "2550000000071755".NM02.
  1 records found for #183: "2550000000071756".NM02.
  1 records found for #185: "2550000000071916".NM02.
  1 records found for #187: "2550000000071949".NM02.
  1 records found for #189: "2550000000071971".NM02.
  1 records found for #191: "2550000000072280".NM02.
  1 records found for #193: "2550000000072517".NM02.
  1 records found for #195: "2550000000072528".NM02.
  1 records found for #197: "2550000000089567".NM02.
  1 records found for #199: "2550000000089570".NM02.
  1 records found for #201: "2550000000089741".NM02.
  1 records found for #203: "2550000000090030".NM02.
  1 records found for #205: "2550000000090032".NM02.
  1 records found for #207: "2550000000092394".NM02.
  1 records found for #209: "2550000000092399".NM02.
  1 records found for #211: "2550000000094991".NM02.
  1 records found for #213: "2550000000095245".NM02.
  1 records found for #215: "2550000000095273".NM02.
  1 records found for #217: "2550000000095878".NM02.
  0 records found for #218: "2550000000095882".NM02.
  0 records found for #219: "2550000000095883".NM02.
  0 records found for #220: "2550000000095885".NM02.
  0 records found for #221: "2550000000095886".NM02.
  0 records found for #222: "2550000000095892".NM02.
  0 records found for #223: "2550000000095894".NM02.
  0 records found for #224: "2550000000095895".NM02.
  0 records found for #225: "2550000000095898".NM02.
  0 records found for #226: "2550000000095907".NM02.
  0 records found for #227: "2550000000095908".NM02.
  0 records found for #228: "2550000000095909".NM02.
  0 records found for #229: "2550000000095910".NM02.
  0 records found for #230: "2550000000095915".NM02.
  0 records found for #231: "2550000000095916".NM02.
  0 records found for #232: "2550000000095917".NM02.
  0 records found for #233: "2550000000095918".NM02.
  0 records found for #234: "2550000000095919".NM02.
  1 records found for #236: "2550000000099506".NM02.
  1 records found for #238: "2550000000103748".NM02.
  1 records found for #240: "2550000000103749".NM02.
  1 records found for #242: "2550000001047493".NM02.
  0 records found for #243: "2550000001346932".NM02.
  1 records found for #245: "2550000001347067".NM02.
  1 records found for #247: "2550000001347836".NM02.
  1 records found for #249: "2550000001347845".NM02.
  1 records found for #251: "2550000001348353".NM02.
  1 records found for #253: "2550000001348402".NM02.
  1 records found for #255: "2550000001348407".NM02.
  1 records found for #257: "2550000001348579".NM02.
  1 records found for #259: "2550000001348670".NM02.
  1 records found for #261: "2550000001348684".NM02.
  1 records found for #263: "2550000001348745".NM02.
  1 records found for #265: "2550000001348829".NM02.
  1 records found for #267: "2550000001348841".NM02.
  1 records found for #269: "2560000000003945".NM02.
  1 records found for #271: "2560000000009735".NM02.
  1 records found for #273: "2560000000013284".NM02.
  0 records found for #274: "2560000000013285".NM02.
  0 records found for #275: "2560000000073510".NM02.
  0 records found for #276: "2560000000073625".NM02.
  1 records found for #278: "2560000000074209".NM02.
  1 records found for #280: "2560000000074241".NM02.
  0 records found for #281: "2560000000074294".NM02.
  1 records found for #283: "2560000000074384".NM02.
  1 records found for #285: "2560000000074385".NM02.
  0 records found for #286: "2560000000074540".NM02.
  1 records found for #288: "2560000000074684".NM02.
  1 records found for #290: "2560000000075473".NM02.
  1 records found for #292: "2560000000075526".NM02.
  1 records found for #294: "2560000000075527".NM02.
  1 records found for #296: "2560000000075803".NM02.
  1 records found for #298: "2560000000076135".NM02.
  0 records found for #299: "2560000000076184".NM02.
  1 records found for #301: "2560000000076957".NM02.
  1 records found for #303: "2560000000076959".NM02.
  1 records found for #305: "2560000000076960".NM02.
  1 records found for #307: "2560000000076961".NM02.
  1 records found for #309: "2560000000076962".NM02.
  1 records found for #311: "2560000000076963".NM02.
  1 records found for #313: "2560000000076964".NM02.
  1 records found for #315: "2560000000077112".NM02.
  1 records found for #317: "2560000000077113".NM02.
  1 records found for #319: "2560000000077129".NM02.
  1 records found for #321: "2560000000077130".NM02.
  1 records found for #323: "2560000000077131".NM02.
  1 records found for #325: "2560000000077481".NM02.
  1 records found for #327: "2560000000077482".NM02.
  1 records found for #329: "2560000000077647".NM02.
  1 records found for #331: "2560000000078638".NM02.
  1 records found for #333: "2560000000078755".NM02.
  1 records found for #335: "2560000000083175".NM02.
  1 records found for #337: "2560000000083300".NM02.
  1 records found for #339: "2560000000083593".NM02.
  1 records found for #341: "2560000000083594".NM02.
  1 records found for #343: "2560000000083789".NM02.
  1 records found for #345: "2560000000083830".NM02.
  1 records found for #347: "2560000000084015".NM02.
  1 records found for #349: "2560000000084196".NM02.
  1 records found for #351: "2560000000084250".NM02.
  1 records found for #353: "2560000000084300".NM02.
  1 records found for #355: "2560000000084307".NM02.
  1 records found for #357: "2560000000084310".NM02.
  1 records found for #359: "2560000000084555".NM02.
  1 records found for #361: "2560000000084559".NM02.
  1 records found for #363: "2560000000084586".NM02.
  1 records found for #365: "2560000000085003".NM02.
  1 records found for #367: "2560000000085300".NM02.
  1 records found for #369: "2560000000085538".NM02.
  1 records found for #371: "2560000000085560".NM02.
  1 records found for #373: "2560000000085581".NM02.
  1 records found for #375: "2560000000085583".NM02.
  1 records found for #377: "2560000000087121".NM02.
  1 records found for #379: "2560000000087126".NM02.
  1 records found for #381: "2560000000087127".NM02.
  1 records found for #383: "2560000000093420".NM02.
  1 records found for #385: "2560000000093758".NM02.
  1 records found for #387: "2560000000093951".NM02.
  0 records found for #388: "2560000000094074".NM02.
  1 records found for #390: "2560000000094400".NM02.
  1 records found for #392: "2560000000094764".NM02.
  1 records found for #394: "2560000000094832".NM02.
  1 records found for #396: "2560000000094983".NM02.
  1 records found for #398: "2560000000096386".NM02.
  1 records found for #400: "2560000000096387".NM02.
  1 records found for #402: "2560000000096388".NM02.
  1 records found for #404: "2560000000096392".NM02.
  1 records found for #406: "2560000000096516".NM02.
  1 records found for #408: "2560000000097033".NM02.
  0 records found for #409: "2560000000097377".NM02.
  1 records found for #411: "2560000000097385".NM02.
  1 records found for #413: "2560000000097445".NM02.
  1 records found for #415: "2560000000097621".NM02.
  1 records found for #417: "2560000000097793".NM02.
  1 records found for #419: "2560000000107370".NM02.
  0 records found for #420: "2560000000107371".NM02.
  1 records found for #422: "2560000000107513".NM02.
  1 records found for #424: "2560000000108261".NM02.
  1 records found for #426: "2560000000108635".NM02.
  1 records found for #428: "2560000000109305".NM02.
  1 records found for #430: "2560000000109935".NM02.
  0 records found for #431: "2560000000113706".NM02.
  1 records found for #433: "2560000000113837".NM02.
  0 records found for #434: "2560000000113963".NM02.
  0 records found for #435: "2560000000113994".NM02.
  1 records found for #437: "2560000000114006".NM02.
  0 records found for #438: "2560000000114037".NM02.
  0 records found for #439: "2560000000114069".NM02.
  0 records found for #440: "2560000000114241".NM02.
  1 records found for #442: "2560000000114294".NM02.
  1 records found for #444: "2560000000114297".NM02.
  1 records found for #446: "2560000000114339".NM02.
  1 records found for #448: "2560000000114375".NM02.
  0 records found for #449: "2560000000114431".NM02.
  1 records found for #451: "2560000000114555".NM02.
  0 records found for #452: "2560000000122190".NM02.
  0 records found for #453: "2560000000122480".NM02.
  0 records found for #454: "2560000000123753".NM02.
  0 records found for #455: "2560000000235590".NM02.
  0 records found for #456: "2560000000239044".NM02.
  1 records found for #458: "2560000000250625".NM02.
  1 records found for #460: "2560000000250628".NM02.
  0 records found for #461: "2560000000258947".NM02.
  0 records found for #462: "2560000000258948".NM02.
  1 records found for #464: "2560000000259041".NM02.
  1 records found for #466: "2560000000259049".NM02.
  0 records found for #467: "2560000000259054".NM02.
  0 records found for #468: "2560000000259057".NM02.
  0 records found for #469: "2560000000259058".NM02.
  0 records found for #470: "2560000000259060".NM02.
  1 records found for #472: "2560000000259067".NM02.
  1 records found for #474: "2560000000259069".NM02.
  0 records found for #475: "2560000000259332".NM02.
