Symphony $<text> $<selection> 3.6.0 $<started_on> $<wednesday:u>, $<june:u> 23, 2021, 11:18 AM
$(3091)KCAT.
$(3090)
$(1232)
$(1239)
$(3093)
20210623111807 BRS/Search-Engine v.62 started for seltext1
  1 records found for #388: "954925446706".NM02.
  1 records found for #390: "954925446708".NM02.
  1 records found for #392: "954925446709".NM02.
  1 records found for #394: "954925446711".NM02.
  1 records found for #396: "954925446712".NM02.
  1 records found for #398: "954925446713".NM02.
  1 records found for #400: "954925446714".NM02.
  1 records found for #402: "954925446715".NM02.
  1 records found for #404: "954925446716".NM02.
  1 records found for #406: "954925446717".NM02.
  1 records found for #408: "954925446718".NM02.
  1 records found for #410: "954925446719".NM02.
  1 records found for #412: "954925446720".NM02.
  1 records found for #414: "954925446722".NM02.
  0 records found for #415: "954925446723".NM02.
  1 records found for #417: "954925446724".NM02.
  1 records found for #419: "954925446727".NM02.
  1 records found for #421: "954925447728".NM02.
  1 records found for #423: "954925447729".NM02.
  0 records found for #424: "954925447730".NM02.
  1 records found for #426: "954925447731".NM02.
  1 records found for #428: "954925447732".NM02.
  1 records found for #430: "954925447733".NM02.
  1 records found for #432: "954925447734".NM02.
  1 records found for #434: "954925447735".NM02.
  1 records found for #436: "954925447736".NM02.
  1 records found for #438: "954925447738".NM02.
  1 records found for #440: "954925447739".NM02.
  1 records found for #442: "954925447740".NM02.
  1 records found for #444: "954925447741".NM02.
  1 records found for #446: "954925447742".NM02.
  1 records found for #448: "954925447743".NM02.
  1 records found for #450: "954925447744".NM02.
  1 records found for #452: "954925447745".NM02.
  1 records found for #454: "954925447746".NM02.
  1 records found for #456: "954925447747".NM02.
  1 records found for #458: "954925447748".NM02.
  1 records found for #460: "954925447749".NM02.
  1 records found for #462: "954925447750".NM02.
  1 records found for #464: "954925447751".NM02.
  1 records found for #466: "954925447752".NM02.
  1 records found for #468: "954925447753".NM02.
  1 records found for #470: "954925447754".NM02.
  1 records found for #472: "954925447755".NM02.
  1 records found for #474: "954925448756".NM02.
  1 records found for #476: "954925448757".NM02.
  1 records found for #478: "954925448758".NM02.
  1 records found for #480: "954925448759".NM02.
  1 records found for #482: "954925448760".NM02.
  1 records found for #484: "954925448761".NM02.
  1 records found for #486: "954925448762".NM02.
  1 records found for #488: "954925448763".NM02.
  1 records found for #490: "954925448764".NM02.
  1 records found for #492: "954925448765".NM02.
  1 records found for #494: "954925448766".NM02.
  0 records found for #495: "954925448767".NM02.
  1 records found for #497: "954925448768".NM02.
  1 records found for #499: "954925448769".NM02.
  0 records found for #500: "954925448770".NM02.
  1 records found for #502: "954925448771".NM02.
  1 records found for #504: "954925448772".NM02.
  1 records found for #506: "954925448773".NM02.
  1 records found for #508: "954925448774".NM02.
  1 records found for #510: "954925448775".NM02.
  1 records found for #512: "954925448777".NM02.
  1 records found for #514: "954925448778".NM02.
  1 records found for #516: "954925448781".NM02.
  1 records found for #518: "954925448782".NM02.
  1 records found for #520: "954925448783".NM02.
  1 records found for #522: "954925449784".NM02.
  1 records found for #524: "954925449785".NM02.
  1 records found for #526: "954925449786".NM02.
  1 records found for #528: "954925449787".NM02.
  1 records found for #530: "954925449788".NM02.
  1 records found for #532: "954925449789".NM02.
  1 records found for #534: "954925449791".NM02.
  1 records found for #536: "954925449792".NM02.
  1 records found for #538: "954925449793".NM02.
  1 records found for #540: "954925449794".NM02.
  0 records found for #541: "954925449795".NM02.
  1 records found for #543: "954925449797".NM02.
  0 records found for #544: "954925449798".NM02.
  1 records found for #546: "954925449799".NM02.
  1 records found for #548: "954925449801".NM02.
  1 records found for #550: "954925449802".NM02.
  1 records found for #552: "954925449803".NM02.
  1 records found for #554: "954925449804".NM02.
  1 records found for #556: "954925449805".NM02.
  1 records found for #558: "954925449806".NM02.
  1 records found for #560: "954925449807".NM02.
  1 records found for #562: "954925449808".NM02.
  1 records found for #564: "954925449809".NM02.
  1 records found for #566: "954925449810".NM02.
  1 records found for #568: "954925450811".NM02.
  1 records found for #570: "954925450812".NM02.
  1 records found for #572: "954925450813".NM02.
  1 records found for #574: "954925450815".NM02.
  1 records found for #576: "954925450816".NM02.
  1 records found for #578: "954925450817".NM02.
  1 records found for #580: "954925450818".NM02.
  1 records found for #582: "954925450819".NM02.
  1 records found for #584: "954925450820".NM02.
  1 records found for #586: "954925450821".NM02.
  1 records found for #588: "954925450823".NM02.
  1 records found for #590: "954925450824".NM02.
  1 records found for #592: "954925450825".NM02.
  1 records found for #594: "954925450829".NM02.
  1 records found for #596: "954925450830".NM02.
  1 records found for #598: "954925450831".NM02.
  1 records found for #600: "954925450833".NM02.
  1 records found for #602: "954925450834".NM02.
  1 records found for #604: "954925450835".NM02.
  1 records found for #606: "954925450836".NM02.
  1 records found for #608: "954925450837".NM02.
  1 records found for #610: "954925450838".NM02.
  1 records found for #612: "954925451839".NM02.
  1 records found for #614: "954925451840".NM02.
  1 records found for #616: "954925451841".NM02.
  1 records found for #618: "954925451842".NM02.
  1 records found for #620: "954925451844".NM02.
  1 records found for #622: "954925451846".NM02.
  1 records found for #624: "954925451847".NM02.
  1 records found for #626: "954925451848".NM02.
  1 records found for #628: "954925451850".NM02.
  1 records found for #630: "954925451851".NM02.
  1 records found for #632: "954925451852".NM02.
  1 records found for #634: "954925451854".NM02.
  1 records found for #636: "954925451855".NM02.
  1 records found for #638: "954925451856".NM02.
  1 records found for #640: "954925451857".NM02.
  1 records found for #642: "954925451858".NM02.
  1 records found for #644: "954925451859".NM02.
  1 records found for #646: "954925451862".NM02.
  1 records found for #648: "954925451864".NM02.
  1 records found for #650: "954925451865".NM02.
  1 records found for #652: "954925452868".NM02.
  1 records found for #654: "954925452869".NM02.
  1 records found for #656: "954925452870".NM02.
  1 records found for #658: "954925452871".NM02.
  1 records found for #660: "954925452873".NM02.
  1 records found for #662: "954925452874".NM02.
  1 records found for #664: "954925452875".NM02.
  1 records found for #666: "954925452876".NM02.
  1 records found for #668: "954925452878".NM02.
  1 records found for #670: "954925452879".NM02.
  1 records found for #672: "954925452880".NM02.
  1 records found for #674: "954925452881".NM02.
  1 records found for #676: "954925452882".NM02.
  1 records found for #678: "954925452883".NM02.
  1 records found for #680: "954925452884".NM02.
  1 records found for #682: "954925452885".NM02.
  1 records found for #684: "954925452886".NM02.
  1 records found for #686: "954925452887".NM02.
  1 records found for #688: "954925452888".NM02.
  1 records found for #690: "954925452889".NM02.
  1 records found for #692: "954925452890".NM02.
  1 records found for #694: "954925452892".NM02.
  1 records found for #696: "954925452893".NM02.
  1 records found for #698: "954925453895".NM02.
  0 records found for #699: "954925453896".NM02.
  1 records found for #701: "954925453898".NM02.
  1 records found for #703: "954925453899".NM02.
  1 records found for #705: "954925453900".NM02.
  1 records found for #707: "954925453902".NM02.
  1 records found for #709: "954925453906".NM02.
  1 records found for #711: "954925453909".NM02.
  1 records found for #713: "954925453913".NM02.
  1 records found for #715: "954925453914".NM02.
  1 records found for #717: "954925453915".NM02.
  1 records found for #719: "954925453916".NM02.
  1 records found for #721: "954925453918".NM02.
  1 records found for #723: "954925453919".NM02.
  1 records found for #725: "954925453921".NM02.
  1 records found for #727: "954925453922".NM02.
  1 records found for #729: "954925454928".NM02.
  1 records found for #731: "954925454930".NM02.
  1 records found for #733: "954925454932".NM02.
  1 records found for #735: "954925454933".NM02.
  1 records found for #737: "954925454934".NM02.
  1 records found for #739: "954925454935".NM02.
  1 records found for #741: "954925454936".NM02.
  1 records found for #743: "954925454938".NM02.
  1 records found for #745: "954925454939".NM02.
  1 records found for #747: "954925454940".NM02.
  1 records found for #749: "954925454941".NM02.
  1 records found for #751: "954925454942".NM02.
  1 records found for #753: "954925454944".NM02.
  1 records found for #755: "954925454945".NM02.
  1 records found for #757: "954925454946".NM02.
  1 records found for #759: "954925454948".NM02.
  1 records found for #761: "954925454949".NM02.
  1 records found for #763: "954925455951".NM02.
  1 records found for #765: "954925455952".NM02.
  1 records found for #767: "954925455953".NM02.
  1 records found for #769: "954925455954".NM02.
  1 records found for #771: "954925455955".NM02.
  1 records found for #773: "954925455956".NM02.
  1 records found for #775: "954925455957".NM02.
  1 records found for #777: "954925455958".NM02.
  1 records found for #779: "954925455959".NM02.
  1 records found for #781: "954925455960".NM02.
  1 records found for #783: "954925455961".NM02.
  1 records found for #785: "954925455962".NM02.
  1 records found for #787: "954925455963".NM02.
  1 records found for #789: "954925455964".NM02.
  1 records found for #791: "954925455966".NM02.
  1 records found for #793: "954925455967".NM02.
  1 records found for #795: "954925455968".NM02.
  1 records found for #797: "954925455970".NM02.
  1 records found for #799: "954925455971".NM02.
  1 records found for #801: "954925455972".NM02.
  1 records found for #803: "954925455973".NM02.
  1 records found for #805: "954925455974".NM02.
  1 records found for #807: "954925455975".NM02.
  1 records found for #809: "954925455976".NM02.
  1 records found for #811: "954925455977".NM02.
  1 records found for #813: "954925456978".NM02.
  1 records found for #815: "954925456979".NM02.
  1 records found for #817: "954925456980".NM02.
  1 records found for #819: "954925456981".NM02.
  1 records found for #821: "954925456982".NM02.
  1 records found for #823: "954925456983".NM02.
  1 records found for #825: "954925456984".NM02.
  1 records found for #827: "954925456985".NM02.
  1 records found for #829: "954925456986".NM02.
  1 records found for #831: "954925456987".NM02.
  1 records found for #833: "954925456988".NM02.
  1 records found for #835: "954925456989".NM02.
  1 records found for #837: "954925456990".NM02.
  1 records found for #839: "954925456991".NM02.
  1 records found for #841: "954925456992".NM02.
  1 records found for #843: "954925456993".NM02.
  1 records found for #845: "954925456994".NM02.
  1 records found for #847: "954925456995".NM02.
  1 records found for #849: "954925456996".NM02.
  1 records found for #851: "954925456997".NM02.
  1 records found for #853: "954925456999".NM02.
  1 records found for #855: "954925457000".NM02.
  1 records found for #857: "954925457001".NM02.
  1 records found for #859: "954925457002".NM02.
  1 records found for #861: "954925457003".NM02.
  1 records found for #863: "954925457004".NM02.
  1 records found for #865: "954925457005".NM02.
  1 records found for #867: "954925457006".NM02.
  1 records found for #869: "954925457007".NM02.
  1 records found for #871: "954925457008".NM02.
  1 records found for #873: "954925457009".NM02.
  1 records found for #875: "954925457010".NM02.
  1 records found for #877: "954925457012".NM02.
  1 records found for #879: "954925457013".NM02.
  1 records found for #881: "954925457014".NM02.
  1 records found for #883: "954925457016".NM02.
  1 records found for #885: "954925457017".NM02.
  1 records found for #887: "954925457018".NM02.
  1 records found for #889: "954925457020".NM02.
  1 records found for #891: "954925457021".NM02.
  1 records found for #893: "954925457023".NM02.
  1 records found for #895: "954925457024".NM02.
  1 records found for #897: "954925458025".NM02.
  1 records found for #899: "954925458026".NM02.
  1 records found for #901: "954925458027".NM02.
  1 records found for #2: "954925458031".NM02.
  1 records found for #4: "954925458032".NM02.
  1 records found for #6: "954925458033".NM02.
  1 records found for #8: "954925458037".NM02.
  1 records found for #10: "954925458038".NM02.
  1 records found for #12: "954925458039".NM02.
  1 records found for #14: "954925458040".NM02.
  1 records found for #16: "954925458041".NM02.
  1 records found for #18: "954925458042".NM02.
  1 records found for #20: "954925458043".NM02.
  1 records found for #22: "954925458044".NM02.
  1 records found for #24: "954925458045".NM02.
  1 records found for #26: "954925458046".NM02.
  1 records found for #28: "954925458047".NM02.
  1 records found for #30: "954925458048".NM02.
  1 records found for #32: "954925458049".NM02.
  1 records found for #34: "954925458050".NM02.
  1 records found for #36: "954925458051".NM02.
  1 records found for #38: "954925458052".NM02.
  1 records found for #40: "954925459053".NM02.
  1 records found for #42: "954925459054".NM02.
  1 records found for #44: "954925459055".NM02.
  1 records found for #46: "954925459057".NM02.
  1 records found for #48: "954925459058".NM02.
  1 records found for #50: "954925459059".NM02.
  1 records found for #52: "954925459060".NM02.
  1 records found for #54: "954925459061".NM02.
  1 records found for #56: "954925459062".NM02.
  1 records found for #58: "954925459063".NM02.
  1 records found for #60: "954925459064".NM02.
  1 records found for #62: "954925459066".NM02.
  1 records found for #64: "954925459067".NM02.
  1 records found for #66: "954925459068".NM02.
  1 records found for #68: "954925459069".NM02.
  1 records found for #70: "954925459070".NM02.
  1 records found for #72: "954925459071".NM02.
  1 records found for #74: "954925459072".NM02.
  1 records found for #76: "954925459073".NM02.
  1 records found for #78: "954925459074".NM02.
  1 records found for #80: "954925459075".NM02.
  1 records found for #82: "954925459076".NM02.
  1 records found for #84: "954925459077".NM02.
  1 records found for #86: "954925459078".NM02.
  1 records found for #88: "954925459079".NM02.
  1 records found for #90: "954925459080".NM02.
  1 records found for #92: "954925460081".NM02.
  1 records found for #94: "954925460082".NM02.
  1 records found for #96: "954925460083".NM02.
  1 records found for #98: "954925460085".NM02.
  1 records found for #100: "954925460086".NM02.
  1 records found for #102: "954925460087".NM02.
  1 records found for #104: "954925460088".NM02.
  1 records found for #106: "954925460089".NM02.
  1 records found for #108: "954925460090".NM02.
  1 records found for #110: "954925460091".NM02.
  1 records found for #112: "954925460092".NM02.
  0 records found for #113: "954925460093".NM02.
  1 records found for #115: "954925460094".NM02.
  1 records found for #117: "954925460096".NM02.
  1 records found for #119: "954925460097".NM02.
  1 records found for #121: "954925460100".NM02.
  1 records found for #123: "954925460102".NM02.
  1 records found for #125: "954925460103".NM02.
  1 records found for #127: "954925460104".NM02.
  1 records found for #129: "954925460106".NM02.
  1 records found for #131: "954925460107".NM02.
  1 records found for #133: "954925460108".NM02.
  1 records found for #135: "954925461109".NM02.
  1 records found for #137: "954925461110".NM02.
  1 records found for #139: "954925461111".NM02.
  1 records found for #141: "954925461112".NM02.
  1 records found for #143: "954925461114".NM02.
  1 records found for #145: "954925461116".NM02.
  1 records found for #147: "954925461118".NM02.
  1 records found for #149: "954925461119".NM02.
  1 records found for #151: "954925461120".NM02.
  1 records found for #153: "954925461121".NM02.
  1 records found for #155: "954925461122".NM02.
  1 records found for #157: "954925461123".NM02.
  1 records found for #159: "954925461124".NM02.
  1 records found for #161: "954925461125".NM02.
  1 records found for #163: "954925461126".NM02.
  1 records found for #165: "954925461127".NM02.
  1 records found for #167: "954925461128".NM02.
  1 records found for #169: "954925461129".NM02.
  1 records found for #171: "954925461130".NM02.
  1 records found for #173: "954925461131".NM02.
  1 records found for #175: "954925461132".NM02.
  1 records found for #177: "954925461133".NM02.
  1 records found for #179: "954925461134".NM02.
  1 records found for #181: "954925461135".NM02.
  1 records found for #183: "954925462136".NM02.
  1 records found for #185: "954925462138".NM02.
  1 records found for #187: "954925462139".NM02.
  1 records found for #189: "954925462140".NM02.
  1 records found for #191: "954925462141".NM02.
  1 records found for #193: "954925462142".NM02.
  1 records found for #195: "954925462143".NM02.
  1 records found for #197: "954925462144".NM02.
  1 records found for #199: "954925462145".NM02.
  1 records found for #201: "954925462146".NM02.
  1 records found for #203: "954925462148".NM02.
  1 records found for #205: "954925462149".NM02.
  1 records found for #207: "954925462150".NM02.
  1 records found for #209: "954925462151".NM02.
  1 records found for #211: "954925462152".NM02.
  1 records found for #213: "954925462153".NM02.
  1 records found for #215: "954925462154".NM02.
  1 records found for #217: "954925462155".NM02.
  1 records found for #219: "954925462156".NM02.
  1 records found for #221: "954925462157".NM02.
  1 records found for #223: "954925462159".NM02.
  1 records found for #225: "954925462160".NM02.
  1 records found for #227: "954925462161".NM02.
  1 records found for #229: "954925462162".NM02.
  1 records found for #231: "954925463163".NM02.
  1 records found for #233: "954925463164".NM02.
  1 records found for #235: "954925463165".NM02.
  1 records found for #237: "954925463166".NM02.
  1 records found for #239: "954925463167".NM02.
  1 records found for #241: "954925463168".NM02.
  1 records found for #243: "954925463169".NM02.
  1 records found for #245: "954925463170".NM02.
  1 records found for #247: "954925463171".NM02.
  1 records found for #249: "954925463172".NM02.
  1 records found for #251: "954925463173".NM02.
  1 records found for #253: "954925463174".NM02.
  1 records found for #255: "954925463175".NM02.
  1 records found for #257: "954925463176".NM02.
  1 records found for #259: "954925463178".NM02.
  1 records found for #261: "954925463180".NM02.
  1 records found for #263: "954925463181".NM02.
  1 records found for #265: "954925463182".NM02.
  1 records found for #267: "954925463183".NM02.
  1 records found for #269: "954925463184".NM02.
  1 records found for #271: "954925463185".NM02.
  1 records found for #273: "954925463186".NM02.
  1 records found for #275: "954925463187".NM02.
  1 records found for #277: "954925463188".NM02.
  1 records found for #279: "954925463189".NM02.
  1 records found for #281: "954925464190".NM02.
  1 records found for #283: "954925464191".NM02.
  1 records found for #285: "954925464192".NM02.
  1 records found for #287: "954925464193".NM02.
  1 records found for #289: "954925464194".NM02.
  1 records found for #291: "954925464195".NM02.
  1 records found for #293: "954925464196".NM02.
  1 records found for #295: "954925464197".NM02.
  1 records found for #297: "954925464198".NM02.
  1 records found for #299: "954925464199".NM02.
  1 records found for #301: "954925464200".NM02.
  1 records found for #303: "954925464201".NM02.
  1 records found for #305: "954925464202".NM02.
  1 records found for #307: "954925464203".NM02.
  1 records found for #309: "954925464204".NM02.
  1 records found for #311: "954925464206".NM02.
  1 records found for #313: "954925464207".NM02.
  1 records found for #315: "954925464208".NM02.
  1 records found for #317: "954925464209".NM02.
  1 records found for #319: "954925464210".NM02.
  1 records found for #321: "954925464212".NM02.
  1 records found for #323: "954925464213".NM02.
  1 records found for #325: "954925464214".NM02.
  1 records found for #327: "954925464215".NM02.
  1 records found for #329: "954925464216".NM02.
  1 records found for #331: "954925465217".NM02.
  1 records found for #333: "954925465218".NM02.
  1 records found for #335: "954925465219".NM02.
  1 records found for #337: "954925465220".NM02.
  1 records found for #339: "954925465221".NM02.
  1 records found for #341: "954925465222".NM02.
  1 records found for #343: "954925465223".NM02.
  1 records found for #345: "954925465224".NM02.
  1 records found for #347: "954925465225".NM02.
  1 records found for #349: "954925465226".NM02.
  1 records found for #351: "954925465227".NM02.
  1 records found for #353: "954925465228".NM02.
  1 records found for #355: "954925465229".NM02.
  1 records found for #357: "954925465230".NM02.
  1 records found for #359: "954925465231".NM02.
  1 records found for #361: "954925465232".NM02.
  1 records found for #363: "954925465233".NM02.
  1 records found for #365: "954925465234".NM02.
  1 records found for #367: "954925465235".NM02.
  1 records found for #369: "954925465236".NM02.
  1 records found for #371: "954925465237".NM02.
  1 records found for #373: "954925465238".NM02.
  1 records found for #375: "954925465239".NM02.
  1 records found for #377: "954925465240".NM02.
  1 records found for #379: "954925465241".NM02.
  1 records found for #381: "954925465242".NM02.
  1 records found for #383: "954925465243".NM02.
  1 records found for #385: "954925466244".NM02.
  1 records found for #387: "954925466246".NM02.
  1 records found for #389: "954925466247".NM02.
  1 records found for #391: "954925466248".NM02.
  1 records found for #393: "954925466249".NM02.
  1 records found for #395: "954925466250".NM02.
  1 records found for #397: "954925466251".NM02.
  1 records found for #399: "954925466252".NM02.
  1 records found for #401: "954925466253".NM02.
  1 records found for #403: "954925466254".NM02.
  1 records found for #405: "954925466256".NM02.
  1 records found for #407: "954925466257".NM02.
  1 records found for #409: "954925466258".NM02.
  1 records found for #411: "954925466259".NM02.
  1 records found for #413: "954925466260".NM02.
  1 records found for #415: "954925466261".NM02.
  1 records found for #417: "954925466262".NM02.
  1 records found for #419: "954925466263".NM02.
  1 records found for #421: "954925466264".NM02.
  1 records found for #423: "954925466265".NM02.
  1 records found for #425: "954925466266".NM02.
  1 records found for #427: "954925466267".NM02.
  1 records found for #429: "954925466268".NM02.
  1 records found for #431: "954925466269".NM02.
  1 records found for #433: "954925466270".NM02.
  1 records found for #435: "954925467271".NM02.
  1 records found for #437: "954925467272".NM02.
  1 records found for #439: "954925467273".NM02.
  1 records found for #441: "954925467274".NM02.
  1 records found for #443: "954925467275".NM02.
  1 records found for #445: "954925467276".NM02.
  1 records found for #447: "954925467277".NM02.
  1 records found for #449: "954925467278".NM02.
  1 records found for #451: "954925467279".NM02.
  1 records found for #453: "954925467280".NM02.
  1 records found for #455: "954925467281".NM02.
  1 records found for #457: "954925467282".NM02.
  1 records found for #459: "954925467283".NM02.
  1 records found for #461: "954925467284".NM02.
  1 records found for #463: "954925467285".NM02.
  1 records found for #465: "954925467286".NM02.
  1 records found for #467: "954925467287".NM02.
  1 records found for #469: "954925468288".NM02.
  1 records found for #471: "954925468289".NM02.
  1 records found for #473: "954925468290".NM02.
  1 records found for #475: "954925468291".NM02.
  1 records found for #477: "954925468292".NM02.
  1 records found for #479: "954925468293".NM02.
  1 records found for #481: "954925468294".NM02.
  1 records found for #483: "954925468295".NM02.
  1 records found for #485: "954925468297".NM02.
  1 records found for #487: "954925468298".NM02.
  1 records found for #489: "954925468299".NM02.
  1 records found for #491: "954925468300".NM02.
  1 records found for #493: "954925468301".NM02.
  1 records found for #495: "954925469302".NM02.
  1 records found for #497: "954925469303".NM02.
  1 records found for #499: "954925469304".NM02.
  1 records found for #501: "954925469305".NM02.
  1 records found for #503: "954925469307".NM02.
  1 records found for #505: "954925469309".NM02.
  1 records found for #507: "954925469311".NM02.
  1 records found for #509: "954925469312".NM02.
  1 records found for #511: "954925469313".NM02.
  1 records found for #513: "954925469314".NM02.
  1 records found for #515: "954925470318".NM02.
  1 records found for #517: "954925470319".NM02.
  1 records found for #519: "954925470321".NM02.
  1 records found for #521: "954925470322".NM02.
  1 records found for #523: "954925470323".NM02.
  1 records found for #525: "954925470325".NM02.
  1 records found for #527: "954925470326".NM02.
  1 records found for #529: "954925470327".NM02.
  1 records found for #531: "954925470328".NM02.
  1 records found for #533: "954925470330".NM02.
  1 records found for #535: "954925470331".NM02.
  1 records found for #537: "954925470332".NM02.
  1 records found for #539: "954925471333".NM02.
  1 records found for #541: "954925471334".NM02.
  1 records found for #543: "954925471335".NM02.
  1 records found for #545: "954925471336".NM02.
  1 records found for #547: "954925471337".NM02.
  1 records found for #549: "954925471338".NM02.
  1 records found for #551: "954925471339".NM02.
  1 records found for #553: "954925471340".NM02.
  1 records found for #555: "954925471341".NM02.
  1 records found for #557: "954925471342".NM02.
  1 records found for #559: "954925471343".NM02.
  1 records found for #561: "954925471344".NM02.
  1 records found for #563: "954925471345".NM02.
  1 records found for #565: "954925471346".NM02.
  1 records found for #567: "954925471347".NM02.
  1 records found for #569: "954925471348".NM02.
  1 records found for #571: "954925471349".NM02.
  1 records found for #573: "954925471350".NM02.
  1 records found for #575: "954925471351".NM02.
  1 records found for #577: "954925471352".NM02.
  1 records found for #579: "954925471353".NM02.
  1 records found for #581: "954925471354".NM02.
  1 records found for #583: "954925471355".NM02.
  1 records found for #585: "954925471356".NM02.
  1 records found for #587: "954925471357".NM02.
  1 records found for #589: "954925471358".NM02.
  1 records found for #591: "954925471359".NM02.
  1 records found for #593: "954925472360".NM02.
  1 records found for #595: "954925472361".NM02.
  1 records found for #597: "954925472362".NM02.
  1 records found for #599: "954925472363".NM02.
  1 records found for #601: "954925472364".NM02.
  1 records found for #603: "954925472365".NM02.
  1 records found for #605: "954925472366".NM02.
  1 records found for #607: "954925472367".NM02.
  1 records found for #609: "954925472368".NM02.
  1 records found for #611: "954925472369".NM02.
  1 records found for #613: "954925472370".NM02.
  1 records found for #615: "954925472371".NM02.
  1 records found for #617: "954925472372".NM02.
  1 records found for #619: "954925472373".NM02.
  1 records found for #621: "954925472374".NM02.
  1 records found for #623: "954925472375".NM02.
  1 records found for #625: "954925472377".NM02.
  1 records found for #627: "954925472378".NM02.
  1 records found for #629: "954925472379".NM02.
  1 records found for #631: "954925472380".NM02.
  1 records found for #633: "954925472381".NM02.
  1 records found for #635: "954925472382".NM02.
  1 records found for #637: "954925472383".NM02.
  1 records found for #639: "954925472384".NM02.
  1 records found for #641: "954925473386".NM02.
  1 records found for #643: "954925473388".NM02.
  1 records found for #645: "954925473389".NM02.
  1 records found for #647: "954925473390".NM02.
  1 records found for #649: "954925473391".NM02.
  1 records found for #651: "954925473392".NM02.
  1 records found for #653: "954925473393".NM02.
  0 records found for #654: "954925473394".NM02.
  1 records found for #656: "954925473396".NM02.
  1 records found for #658: "954925473397".NM02.
  1 records found for #660: "954925473398".NM02.
  1 records found for #662: "954925473399".NM02.
  1 records found for #664: "954925473400".NM02.
  1 records found for #666: "954925473401".NM02.
  1 records found for #668: "954925473402".NM02.
  1 records found for #670: "954925473403".NM02.
  1 records found for #672: "954925473404".NM02.
  1 records found for #674: "954925473405".NM02.
  1 records found for #676: "954925473406".NM02.
  1 records found for #678: "954925473408".NM02.
  1 records found for #680: "954925474410".NM02.
  1 records found for #682: "954925474411".NM02.
  1 records found for #684: "954925474412".NM02.
  1 records found for #686: "954925474413".NM02.
  1 records found for #688: "954925474414".NM02.
  1 records found for #690: "954925474415".NM02.
  1 records found for #692: "954925474416".NM02.
  1 records found for #694: "954925474417".NM02.
  1 records found for #696: "954925474418".NM02.
  1 records found for #698: "954925474420".NM02.
  1 records found for #700: "954925474422".NM02.
  1 records found for #702: "954925474423".NM02.
  1 records found for #704: "954925474424".NM02.
  1 records found for #706: "954925474425".NM02.
  1 records found for #708: "954925474426".NM02.
  1 records found for #710: "954925474427".NM02.
  1 records found for #712: "954925474428".NM02.
  1 records found for #714: "954925474429".NM02.
  1 records found for #716: "954925474431".NM02.
  1 records found for #718: "954925474432".NM02.
  1 records found for #720: "954925474433".NM02.
  1 records found for #722: "954925474434".NM02.
  1 records found for #724: "954925474435".NM02.
  1 records found for #726: "954925474436".NM02.
  1 records found for #728: "954925475437".NM02.
  1 records found for #730: "954925475438".NM02.
  1 records found for #732: "954925475439".NM02.
  1 records found for #734: "954925475440".NM02.
  1 records found for #736: "954925475441".NM02.
  1 records found for #738: "954925475442".NM02.
  1 records found for #740: "954925475443".NM02.
  1 records found for #742: "954925475444".NM02.
  1 records found for #744: "954925475445".NM02.
  1 records found for #746: "954925475446".NM02.
  1 records found for #748: "954925475447".NM02.
  1 records found for #750: "954925475448".NM02.
  1 records found for #752: "954925475449".NM02.
  1 records found for #754: "954925475450".NM02.
  1 records found for #756: "954925475451".NM02.
  1 records found for #758: "954925475452".NM02.
  1 records found for #760: "954925475454".NM02.
  1 records found for #762: "954925475455".NM02.
  1 records found for #764: "954925475456".NM02.
  1 records found for #766: "954925475457".NM02.
  1 records found for #768: "954925475458".NM02.
  1 records found for #770: "954925475459".NM02.
  1 records found for #772: "954925475460".NM02.
  1 records found for #774: "954925475461".NM02.
  1 records found for #776: "954925475462".NM02.
  1 records found for #778: "954925475463".NM02.
  1 records found for #780: "954925476464".NM02.
  1 records found for #782: "954925476465".NM02.
  1 records found for #784: "954925476466".NM02.
  1 records found for #786: "954925476467".NM02.
  1 records found for #788: "954925476468".NM02.
  1 records found for #790: "954925476470".NM02.
  1 records found for #792: "954925476471".NM02.
  1 records found for #794: "954925476472".NM02.
  0 records found for #795: "954925476473".NM02.
  1 records found for #797: "954925476474".NM02.
  1 records found for #799: "954925476475".NM02.
  1 records found for #801: "954925476476".NM02.
  1 records found for #803: "954925476477".NM02.
  1 records found for #805: "954925476478".NM02.
  1 records found for #807: "954925476479".NM02.
  1 records found for #809: "954925476480".NM02.
  1 records found for #811: "954925476481".NM02.
  1 records found for #813: "954925476482".NM02.
  1 records found for #815: "954925476483".NM02.
  1 records found for #817: "954925476485".NM02.
  1 records found for #819: "954925476486".NM02.
  1 records found for #821: "954925476487".NM02.
  1 records found for #823: "954925477490".NM02.
  1 records found for #825: "954925477491".NM02.
  1 records found for #827: "954925477492".NM02.
  1 records found for #829: "954925477493".NM02.
  1 records found for #831: "954925477495".NM02.
  1 records found for #833: "954925477496".NM02.
  0 records found for #834: "954925477497".NM02.
  1 records found for #836: "954925477498".NM02.
  1 records found for #838: "954925477499".NM02.
  1 records found for #840: "954925477500".NM02.
  1 records found for #842: "954925477501".NM02.
  1 records found for #844: "954925477502".NM02.
  1 records found for #846: "954925477503".NM02.
  1 records found for #848: "954925477504".NM02.
  1 records found for #850: "954925477505".NM02.
  1 records found for #852: "954925477506".NM02.
  1 records found for #854: "954925477507".NM02.
  1 records found for #856: "954925477508".NM02.
  1 records found for #858: "954925477509".NM02.
  1 records found for #860: "954925477510".NM02.
  1 records found for #862: "954925477511".NM02.
